target,size,n,seed,model,calibration,roc_auc,average_precision,brier,ece,log_loss,elapsed_seconds,selected
survival_status,500,500,42,rf_smote,calibrated,0.8008928571428572,0.4523615048043896,0.12647782678783204,0.04539751883135983,0.39929942969634696,3.6702057090587914,0
survival_status,500,500,42,tabpfn,raw,0.8335714285714286,0.5284814023233272,0.11741363761213458,0.07465010060228572,0.3782526982226767,16.056058124639094,0
survival_status,500,500,42,tabpfn,calibrated,0.8335714285714286,0.5284814023233272,0.11632056487977759,0.05793050408957409,0.37391245922193755,16.056058124639094,0
survival_status,500,500,42,xgboost,raw,0.8285714285714285,0.5486815806119282,0.11812407157319094,0.06266723809777384,0.3796897654727784,0.4018637081608176,0
survival_status,500,500,42,xgboost,calibrated,0.8285714285714285,0.5486815806119282,0.11848904527992829,0.06796995228607777,0.38323248984612035,0.4018637081608176,0
survival_status,500,500,43,lightgbm,raw,0.7071428571428571,0.4009277672791378,0.14207309702027732,0.09508438288326886,0.5068775252746025,0.4127184581011534,1
survival_status,500,500,43,lightgbm,calibrated,0.7071428571428571,0.4009277672791378,0.13490886381990316,0.05331923822049976,0.4324510407614256,0.4127184581011534,1
survival_status,500,500,43,logistic,raw,0.7421428571428572,0.4509648814283137,0.13291116776587525,0.030114302037678446,0.42532401377072765,0.04505562502890825,0
survival_status,500,500,43,logistic,calibrated,0.7421428571428572,0.4509648814283137,0.12994951857693046,0.05188155520760746,0.4157582782889798,0.04505562502890825,0
survival_status,500,500,43,rf,raw,0.7978571428571429,0.5574302054200568,0.12275109489051098,0.0867396593673966,0.40203079671632236,2.4069805000908673,0
survival_status,500,500,43,rf,calibrated,0.7978571428571429,0.5574302054200568,0.1224594426841428,0.0750821170009614,0.40064318811694416,2.4069805000908673,0
survival_status,500,500,43,rf_smote,raw,0.770357142857143,0.4719563533379316,0.1387834006386955,0.12293677278935447,0.44533964841359186,3.588297332637012,3
survival_status,500,500,43,rf_smote,calibrated,0.770357142857143,0.4719563533379316,0.1290315204445209,0.057835611202387234,0.413026474268253,3.588297332637012,3
survival_status,500,500,43,tabpfn,raw,0.8167857142857143,0.5679641384206199,0.11632040297044403,0.07251469948648537,0.3792803350612543,13.900913625024259,0
survival_status,500,500,43,tabpfn,calibrated,0.8167857142857143,0.5679641384206199,0.11925118472544347,0.07519441560737146,0.38847006085645364,13.900913625024259,0
survival_status,500,500,43,xgboost,raw,0.7432142857142857,0.4483586985945167,0.1294540170438409,0.05818385111480733,0.41647835557377194,0.419062125030905,1
survival_status,500,500,43,xgboost,calibrated,0.7432142857142857,0.4483586985945167,0.13069172960549194,0.04426249723009415,0.41985537159752406,0.419062125030905,1
survival_status,500,500,44,lightgbm,raw,0.7275,0.38154274418118617,0.1429622743906075,0.0902044414364073,0.48410082572037705,0.42597220791503787,1
survival_status,500,500,44,lightgbm,calibrated,0.7275,0.38154274418118617,0.13515048558563925,0.04249418407561357,0.43089567726952804,0.42597220791503787,1
survival_status,500,500,44,logistic,raw,0.7525000000000001,0.4577220134470745,0.1273688777925376,0.07695449479755131,0.4195930379369031,0.05213741725310683,2
survival_status,500,500,44,logistic,calibrated,0.7525000000000001,0.4577220134470745,0.12935244082719793,0.06878682810937667,0.4170830855056621,0.05213741725310683,2
survival_status,500,500,44,rf,raw,0.817857142857143,0.5946180354074065,0.12339236786608639,0.07286160171037159,0.3995333072207775,2.9454935831017792,3
survival_status,500,500,44,rf,calibrated,0.817857142857143,0.5946180354074065,0.11707144455669634,0.0839318941259362,0.38348982317006786,2.9454935831017792,3
survival_status,500,500,44,rf_smote,raw,0.7842857142857143,0.4620457157894229,0.13642684509326847,0.10873479318734791,0.4362655706677706,3.734863667283207,0
survival_status,500,500,44,rf_smote,calibrated,0.7842857142857143,0.4620457157894229,0.12868856307424353,0.05804007719791474,0.40967000322398117,3.734863667283207,0
survival_status,500,500,44,tabpfn,raw,0.8292857142857143,0.5714431783993472,0.11626078079078703,0.05762026861418773,0.376456168063618,87.8676438331604,0
survival_status,500,500,44,tabpfn,calibrated,0.8292857142857143,0.5714431783993472,0.11715327648966961,0.06331742442747848,0.379887324696866,87.8676438331604,0
survival_status,500,500,44,xgboost,raw,0.8132142857142857,0.5188850964743371,0.12119776985168257,0.0734100393189566,0.3882823210021511,0.39879391714930534,0
survival_status,500,500,44,xgboost,calibrated,0.8132142857142857,0.5188850964743371,0.12555662050017866,0.10176771444529642,0.4051533825737843,0.39879391714930534,0
survival_status,500,500,45,lightgbm,raw,0.7385714285714285,0.42846422451186705,0.13059419669192793,0.048290555834807625,0.418508051060656,0.40268054185435176,2
survival_status,500,500,45,lightgbm,calibrated,0.7385714285714285,0.42846422451186705,0.13369807929670363,0.05493829570539921,0.4271531490840918,0.40268054185435176,2
survival_status,500,500,45,logistic,raw,0.7414285714285714,0.4503170504244867,0.13247357851195288,0.04579066932087726,0.42462043163294466,0.045987125020474195,0
survival_status,500,500,45,logistic,calibrated,0.7414285714285714,0.4503170504244867,0.1292467232796649,0.029486869384597943,0.414661111589243,0.045987125020474195,0
survival_status,500,500,45,rf,raw,0.8189285714285715,0.5956784369580095,0.12409470672636397,0.07722879512195441,0.3997675300251515,2.4341507921926677,3
survival_status,500,500,45,rf,calibrated,0.8189285714285715,0.5956784369580095,0.12156577141130633,0.06102649050391238,0.39154204761741934,2.4341507921926677,3
survival_status,500,500,45,rf_smote,raw,0.7732142857142857,0.4744369774648771,0.14038164461463243,0.13651447814098708,0.4473946007664138,4.1605140417814255,2
survival_status,500,500,45,rf_smote,calibrated,0.7732142857142857,0.4744369774648771,0.13109981309970106,0.0455252649819753,0.41814260673357107,4.1605140417814255,2
survival_status,500,500,45,tabpfn,raw,0.8167857142857142,0.5824433672543025,0.11877315905839912,0.05094020810984347,0.384260664924377,13.863990417215973,0
survival_status,500,500,45,tabpfn,calibrated,0.8167857142857142,0.5824433672543025,0.12306917224596854,0.07316582002208832,0.39709408232943705,13.863990417215973,0
survival_status,500,500,45,xgboost,raw,0.7985714285714286,0.506515008641531,0.12364532566505831,0.061586120893267836,0.3964546344971684,0.40868670772761106,0
survival_status,500,500,45,xgboost,calibrated,0.7985714285714286,0.506515008641531,0.12864027549562213,0.0760259628488731,0.41351408283902796,0.40868670772761106,0
survival_status,500,500,46,lightgbm,raw,0.7439285714285714,0.37121286503672385,0.13821275246997508,0.05784990536799151,0.4311135071952878,0.4214149583131075,3
survival_status,500,500,46,lightgbm,calibrated,0.7439285714285714,0.37121286503672385,0.13609755746928334,0.04774971135883483,0.43008990535235925,0.4214149583131075,3
survival_status,500,500,46,logistic,raw,0.7557142857142858,0.4618867663228355,0.13154147366324678,0.06492123739552867,0.42062111114714734,0.04414095776155591,0
survival_status,500,500,46,logistic,calibrated,0.7557142857142858,0.4618867663228355,0.12894325190218467,0.04730359733807831,0.4121616137280824,0.04414095776155591,0
survival_status,500,500,46,rf,raw,0.8085714285714285,0.5684404504507254,0.125178582556361,0.0680442338351832,0.4031989398571435,2.408937541767955,3
survival_status,500,500,46,rf,calibrated,0.8085714285714285,0.5684404504507254,0.12270815390501294,0.077284581586767,0.3963864528169756,2.408937541767955,3
survival_status,500,500,46,rf_smote,raw,0.7764285714285714,0.3950824817339817,0.1409226916038216,0.12913145248392396,0.4475903319644256,3.585594375152141,3
survival_status,500,500,46,rf_smote,calibrated,0.7764285714285714,0.3950824817339817,0.1316704558134408,0.08423534979844866,0.4154929938435921,3.585594375152141,3
survival_status,500,500,46,tabpfn,raw,0.8228571428571428,0.5327462986340185,0.11813427249623082,0.06960034222226508,0.3807776016458871,17.079312708228827,0
survival_status,500,500,46,tabpfn,calibrated,0.8228571428571428,0.5327462986340185,0.12028382557781998,0.07486724100188653,0.38848331786275003,17.079312708228827,0
survival_status,500,500,46,xgboost,raw,0.7553571428571428,0.4892470707288412,0.12710758571002678,0.028625957259949108,0.4071965483283519,0.41176099982112646,2
survival_status,500,500,46,xgboost,calibrated,0.7553571428571428,0.4892470707288412,0.13343793598753897,0.05122535565952443,0.4276594220219835,0.41176099982112646,2
survival_status,500,500,47,lightgbm,raw,0.7571428571428571,0.442693951213005,0.1292092782465948,0.0542092641741212,0.40677894073411175,0.3973352503962815,2
survival_status,500,500,47,logistic,raw,0.755,0.42363583085665246,0.13325104243562264,0.059053111402336364,0.4248939837399218,0.04570437502115965,0
survival_status,500,500,47,rf,raw,0.8153571428571429,0.5990279038429722,0.12369048568368053,0.09583893631463428,0.39898268801071046,2.4502037498168647,3
survival_status,500,500,47,rf_smote,raw,0.7764285714285715,0.39605565860595243,0.14392316513653636,0.11561364620697451,0.4555726058826976,3.6809384170919657,3
survival_status,500,500,47,tabpfn,raw,0.8296428571428571,0.5721019250756735,0.11802845980190162,0.051463539610161396,0.37945268053537745,17.17446320783347,0
survival_status,500,500,47,xgboost,raw,0.7889285714285714,0.5090914931610697,0.12331370251610961,0.03752010050535637,0.39324402396328345,0.40650345804169774,2
survival_status,500,500,48,lightgbm,raw,0.7560714285714286,0.36278431147553963,0.1427174721335804,0.09763203430497322,0.4607405724725396,0.4165361672639847,1
survival_status,500,500,48,logistic,raw,0.7532142857142857,0.45457062257360753,0.13209125483545273,0.029700362550252976,0.4223091102915569,0.043100500013679266,0
survival_status,500,500,48,rf,raw,0.8010714285714287,0.571767198193414,0.12633886989075235,0.05615900300357938,0.40531854658294875,2.385979167185724,3
survival_status,500,500,48,rf_smote,raw,0.7442857142857143,0.39124111685515794,0.14199675587996757,0.09722627737226282,0.45093401924848153,3.6109130419790745,0
survival_status,500,500,48,tabpfn,raw,0.8232142857142857,0.513042239681428,0.1196785113583302,0.07379343072428321,0.3847620720956135,13.880543916951865,0
survival_status,500,500,48,xgboost,raw,0.8035714285714286,0.5217178759236366,0.12212791080947688,0.07832010587962875,0.39136417459684597,0.40466650016605854,0
survival_status,500,500,49,lightgbm,raw,0.7317857142857143,0.3998417978131892,0.1340533561897847,0.042758006721495524,0.42437322305746733,0.39163554133847356,2
survival_status,500,500,49,logistic,raw,0.7382142857142857,0.48264865261427925,0.1260842561389192,0.0515574526709067,0.40733516244276374,0.04284699959680438,1
survival_status,500,500,49,rf,raw,0.8239285714285715,0.5966033860917762,0.1230158515379994,0.10230323176376238,0.3972527142288203,2.369830165989697,3
survival_status,500,500,49,rf_smote,raw,0.7653571428571428,0.4633224232022718,0.13946378740238566,0.10825641412700429,0.4453302617016841,3.6103565003722906,1
survival_status,500,500,49,tabpfn,raw,0.8164285714285715,0.548360610196736,0.11971916464909406,0.047261103960501885,0.384338625490086,14.162931500002742,0
survival_status,500,500,49,xgboost,raw,0.7535714285714286,0.44011962790823683,0.129850784731244,0.04557541988953186,0.41260537098539635,0.4332098327577114,3
survival_status,500,500,50,lightgbm,raw,0.7671428571428571,0.3921379523125451,0.1382212694854989,0.09180038590840518,0.44279546996033403,0.4183735828846693,1
survival_status,500,500,50,logistic,raw,0.7403571428571428,0.4352260003660522,0.13318948531512764,0.03834409539748575,0.4261425007759618,0.0455677923746407,0
survival_status,500,500,50,rf,raw,0.8246428571428572,0.6009709746253811,0.12363231962400563,0.06846451099781835,0.3976346645598886,2.3897415827959776,3
survival_status,500,500,50,rf_smote,raw,0.7617857142857143,0.46985632487182755,0.1411110071362707,0.1138089545804455,0.45192442895325713,3.562630624976009,1
survival_status,500,500,50,tabpfn,raw,0.8285714285714285,0.5849076086935806,0.1170893982622008,0.06721734500279392,0.3787423694323126,14.898207040969282,0
survival_status,500,500,50,xgboost,raw,0.765357142857143,0.5077342714964937,0.12645864300182796,0.02954993598217512,0.40387198140513264,0.4425794999115169,3
survival_status,500,500,51,lightgbm,raw,0.7453571428571428,0.40556233956664134,0.13526125059475255,0.05025276571356551,0.42538728906152,0.39595337491482496,0
survival_status,500,500,51,logistic,raw,0.7414285714285714,0.4309949808802225,0.1333479091525606,0.03751182459592041,0.42658194772780716,0.044536208268254995,0
survival_status,500,500,51,rf,raw,0.7833928571428571,0.5076017211639796,0.12512473641524735,0.06150851581508515,0.40426104457908096,2.420672916341573,0
survival_status,500,500,51,rf_smote,raw,0.7792857142857142,0.418811505312618,0.14416165657311267,0.13171843579385134,0.45767598267790716,3.557416541967541,3
survival_status,500,500,51,tabpfn,raw,0.8214285714285714,0.5039944036549346,0.11921521636355922,0.06608604346096081,0.3836007915694218,13.899422459304333,0
survival_status,500,500,51,xgboost,raw,0.7846428571428571,0.5021802090917595,0.12467464501421559,0.035685620848497336,0.3992337439764302,0.3935622498393059,0
survival_status,50,50,42,lightgbm,raw,0.6382142857142856,0.3462047748556472,0.15644555319014353,0.14486577992516023,0.6522667931688904,0.5480063748545945,1
survival_status,50,50,42,lightgbm,calibrated,0.6382142857142856,0.3462047748556472,0.1412842487941707,0.01812092197156313,0.45308918095167366,0.5480063748545945,1
survival_status,50,50,42,logistic,raw,0.6432142857142857,0.3428610845544275,0.14448991650779092,0.08593455965652991,0.47520915386862145,0.028077374678105116,1
survival_status,50,50,42,logistic,calibrated,0.6432142857142857,0.3428610845544275,0.14341507868438635,0.045297490431328295,0.45794715600037267,0.028077374678105116,1
survival_status,50,50,42,rf,raw,0.6707142857142857,0.4113889727468172,0.13865273419281132,0.04055097369513429,0.44392424672966657,1.2115140841342509,1
survival_status,50,50,42,rf,calibrated,0.6707142857142857,0.4113889727468172,0.13913069747847123,0.02347630187848346,0.4449605298125413,1.2115140841342509,1
survival_status,50,50,42,rf_smote,raw,0.6328571428571429,0.29873622815640977,0.16371935519419153,0.10850881165452868,0.4996767451551516,1.394936874974519,2
survival_status,50,50,42,rf_smote,calibrated,0.6328571428571429,0.29873622815640977,0.14418536107787827,0.036824344689608046,0.4573681909135478,1.394936874974519,2
survival_status,50,50,42,tabpfn,raw,0.6414285714285715,0.31216509313878943,0.14387438588177948,0.039508073651877626,0.4583015701390932,17.998840208165348,0
survival_status,50,50,42,tabpfn,calibrated,0.6414285714285715,0.31216509313878943,0.1439773065460764,0.04408762413548875,0.4586815901588921,17.998840208165348,0
survival_status,50,50,42,xgboost,raw,0.6078571428571429,0.28601191113918356,0.16723570416315695,0.1423659346637445,0.5776406212522035,0.40878687473013997,0
survival_status,50,50,42,xgboost,calibrated,0.6078571428571429,0.28601191113918356,0.1464398690908127,0.05716724668026978,0.46632502599912257,0.40878687473013997,0
survival_status,50,50,43,lightgbm,raw,0.6039285714285715,0.23687056683815633,0.20875602112395764,0.2265261656082404,0.7391541688256896,0.07447358267381787,1
survival_status,50,50,43,lightgbm,calibrated,0.6039285714285715,0.23687056683815633,0.1495439637179661,0.0429343056049264,0.4729425855528347,0.07447358267381787,1
survival_status,50,50,43,logistic,raw,0.6575,0.30188916678704725,0.14484989484586985,0.04684921536996538,0.4606296183051546,0.028999416157603264,0
survival_status,50,50,43,logistic,calibrated,0.6575,0.30188916678704725,0.14782571821631627,0.002439793905621039,0.47057579392698967,0.028999416157603264,0
survival_status,50,50,43,rf,raw,0.6985714285714286,0.3219215184345784,0.13980725364272237,0.060331178578616564,0.44339130270632104,1.1242092922329903,3
survival_status,50,50,43,rf,calibrated,0.6985714285714286,0.3219215184345784,0.14114604845536463,0.07526547570525603,0.44871697927485604,1.1242092922329903,3
survival_status,50,50,43,rf_smote,raw,0.6124999999999999,0.2533660226759694,0.15571806981723546,0.09526611184747585,0.4859697978690584,1.1965671670623124,3
survival_status,50,50,43,rf_smote,calibrated,0.6124999999999999,0.2533660226759694,0.14659906703601164,0.030032047575811398,0.4650149743095875,1.1965671670623124,3
survival_status,50,50,43,tabpfn,raw,0.7010714285714286,0.3752457323167788,0.13924313496986257,0.029175006668933114,0.4438219466926796,39.87719508400187,0
survival_status,50,50,43,tabpfn,calibrated,0.7010714285714286,0.3752457323167788,0.1435763743679126,0.08903557724026771,0.4571316172724066,39.87719508400187,0
survival_status,50,50,43,xgboost,raw,0.6110714285714285,0.24845702682343448,0.17575299794717952,0.15258219987697844,0.5730025804649349,0.10619316715747118,0
survival_status,50,50,43,xgboost,calibrated,0.6110714285714285,0.24845702682343448,0.14730567725045246,0.015922112918105778,0.46825517401449035,0.10619316715747118,0
survival_status,50,50,44,lightgbm,raw,0.5964285714285714,0.25612894537604125,0.157892760949417,0.09575972118974085,0.4957523599647899,0.08234062511473894,2
survival_status,50,50,44,lightgbm,calibrated,0.5964285714285714,0.25612894537604125,0.14714078284650678,0.023134781182891685,0.46700751548355285,0.08234062511473894,2
survival_status,50,50,44,logistic,raw,0.6917857142857142,0.3278151631018005,0.15391428210990013,0.09311520870213577,0.5047828470144375,0.026473791804164648,1
survival_status,50,50,44,logistic,calibrated,0.6917857142857142,0.3278151631018005,0.14806725135745744,0.08492942990215026,0.47187287829430435,0.026473791804164648,1
survival_status,50,50,44,rf,raw,0.7394642857142857,0.4588468551542002,0.1293390916463909,0.04815085158150854,0.4195263354904535,1.134717249777168,0
survival_status,50,50,44,rf,calibrated,0.7394642857142857,0.4588468551542002,0.1296716013252166,0.07939317737640068,0.42184549087793616,1.134717249777168,0
survival_status,50,50,44,rf_smote,raw,0.6842857142857143,0.34679984923310586,0.15107128953089527,0.11082132090035046,0.4723052088159472,1.1869085421785712,3
survival_status,50,50,44,rf_smote,calibrated,0.6842857142857143,0.34679984923310586,0.13929095059534594,0.03427760004686822,0.4425336547684226,1.1869085421785712,3
survival_status,50,50,44,tabpfn,raw,0.7189285714285715,0.4453550233028998,0.13289932571760849,0.08076689551400877,0.4291345928154608,13.443582249805331,0
survival_status,50,50,44,tabpfn,calibrated,0.7189285714285715,0.4453550233028998,0.13500600069209537,0.08455663323191007,0.43592310640065857,13.443582249805331,0
survival_status,50,50,44,xgboost,raw,0.6417857142857143,0.30078816084904314,0.16388714745469912,0.11553509853250028,0.5607232297914092,0.08742950018495321,1
survival_status,50,50,44,xgboost,calibrated,0.6417857142857143,0.30078816084904314,0.1445103329238499,0.05400723164918146,0.459873188870709,0.08742950018495321,1
survival_status,50,50,45,lightgbm,raw,0.5655357142857144,0.2121519922185844,0.15707390368321186,0.08256948892941149,0.4946801889019042,0.07819691579788923,3
survival_status,50,50,45,lightgbm,calibrated,0.5655357142857144,0.2121519922185844,0.15249717739375124,0.04607456224592559,0.4810158047200908,0.07819691579788923,3
survival_status,50,50,45,logistic,raw,0.5596428571428571,0.24208968723439256,0.22394286592836998,0.23242203425374683,1.3779986172171337,0.029395209159702063,3
survival_status,50,50,45,logistic,calibrated,0.5596428571428571,0.24227784619627418,0.15459472219883622,0.04945404470484258,0.4928975204040378,0.029395209159702063,3
survival_status,50,50,45,rf,raw,0.7155357142857143,0.3524675770411289,0.13809334955393351,0.08985401459854014,0.43791374053842297,1.145931958220899,0
survival_status,50,50,45,rf,calibrated,0.7155357142857143,0.3524675770411289,0.13737842534392863,0.047902453977068604,0.4350870592114354,1.145931958220899,0
survival_status,50,50,45,rf_smote,raw,0.6653571428571429,0.2647124524112139,0.16197088402270884,0.12226277372262774,0.4976167316648771,1.2106825830414891,0
survival_status,50,50,45,rf_smote,calibrated,0.6653571428571429,0.2647124524112139,0.14661950326045442,0.03819346423777886,0.4582217509888415,1.2106825830414891,0
survival_status,50,50,45,tabpfn,raw,0.6160714285714286,0.23476920758289826,0.1502597495784088,0.048708950407313614,0.4721738994857565,13.383945791982114,0
survival_status,50,50,45,tabpfn,calibrated,0.6160714285714286,0.23476920758289826,0.14828634846128955,0.023688516852937245,0.4688305142971265,13.383945791982114,0
survival_status,50,50,45,xgboost,raw,0.7003571428571429,0.31400426331658177,0.1581360374791284,0.09376932339348497,0.5105030905977582,0.08952929172664881,1
survival_status,50,50,45,xgboost,calibrated,0.7003571428571429,0.31400426331658177,0.14428116366093502,0.04844283794671077,0.45474597218542023,0.08952929172664881,1
survival_status,50,50,46,lightgbm,raw,0.6717857142857143,0.2938082494683928,0.16152180880884145,0.12950222934963054,0.5439618228258563,0.09271516697481275,0
survival_status,50,50,46,lightgbm,calibrated,0.6717857142857143,0.2938082494683928,0.1599794772631358,0.11725995139036816,0.5031307706468452,0.09271516697481275,0
survival_status,50,50,46,logistic,raw,0.6989285714285715,0.3469875080331254,0.14201316758355764,0.07183682951958659,0.4502803729996446,0.028280625119805336,0
survival_status,50,50,46,logistic,calibrated,0.6989285714285715,0.3469875080331254,0.14092391835001666,0.05411260661392052,0.44408840685996664,0.028280625119805336,0
survival_status,50,50,46,rf,raw,0.7105357142857143,0.3831449790167018,0.1329624493106245,0.0591970802919708,0.42544970119646863,1.196637457702309,0
survival_status,50,50,46,rf,calibrated,0.7105357142857143,0.3831449790167018,0.14304105339370216,0.10215510601934065,0.46292647242473783,1.196637457702309,0
survival_status,50,50,46,rf_smote,raw,0.6996428571428571,0.34618134462221695,0.14701600834802817,0.0958893689441135,0.4611023655909775,1.2898854999803007,3
survival_status,50,50,46,rf_smote,calibrated,0.6996428571428571,0.34618134462221695,0.1449035697944056,0.047104161490249936,0.44776108192134784,1.2898854999803007,3
survival_status,50,50,46,tabpfn,raw,0.7317857142857143,0.3883990309639076,0.13911689588431128,0.04749052351626166,0.43218362020767165,20.747791166882962,0
survival_status,50,50,46,tabpfn,calibrated,0.7317857142857143,0.3883990309639076,0.1512753505439671,0.07987368190662515,0.45893860876285797,20.747791166882962,0
survival_status,50,50,46,xgboost,raw,0.6950000000000001,0.3149494145175543,0.15174220376586112,0.09567863483960828,0.4919954951964547,0.09706462500616908,0
survival_status,50,50,46,xgboost,calibrated,0.6950000000000001,0.3149494145175543,0.1654854469420633,0.12236100777680206,0.5051024706288461,0.09706462500616908,0
survival_status,50,50,47,lightgbm,raw,0.5825,0.34243783307700004,0.14897642440392417,0.09248021766948242,0.48989746834821934,0.07301208283752203,2
survival_status,50,50,47,logistic,raw,0.5689285714285715,0.30395563327726255,0.1475082169126665,0.02915681461753391,0.46985605746212544,0.028798582963645458,0
survival_status,50,50,47,rf,raw,0.7385714285714285,0.44550842248395484,0.13449545823195458,0.06620437956204381,0.43230228862308934,1.1380446669645607,0
survival_status,50,50,47,rf_smote,raw,0.5569642857142857,0.20655649633562376,0.16417972424979727,0.0769829683698297,0.506007865665037,1.2225292078219354,0
survival_status,50,50,47,tabpfn,raw,0.6335714285714286,0.2452812039396995,0.14682216481609525,0.034115071823127084,0.46413179203737437,13.251472459174693,0
survival_status,50,50,47,xgboost,raw,0.5885714285714285,0.24865934617141838,0.14955089293670348,0.05229082053703983,0.47857189822252827,0.08934416668489575,2
survival_status,50,50,48,lightgbm,raw,0.5528571428571428,0.20340188005786158,0.18386890153662,0.16265417387972528,0.6850360712825121,0.0932500003837049,1
survival_status,50,50,48,logistic,raw,0.5428571428571429,0.232789593921432,0.18387168808724272,0.14544183267100513,0.6946760206302841,0.02919808402657509,2
survival_status,50,50,48,rf,raw,0.6678571428571429,0.3619277400369937,0.14011776155717762,0.043454987834549874,0.44663710231817666,1.1310380836948752,0
survival_status,50,50,48,rf_smote,raw,0.5667857142857143,0.27315026967811473,0.1641314679643147,0.08815085158150852,0.5128985716808989,1.186154625378549,0
survival_status,50,50,48,tabpfn,raw,0.5717857142857143,0.2870080199670244,0.15291729883567412,0.10315197287467276,0.48479690969008543,13.112515124958009,0
survival_status,50,50,48,xgboost,raw,0.4932142857142857,0.17974677831343322,0.1898215885118974,0.1737760305982491,0.6319019615418094,0.0872419998049736,0
survival_status,50,50,49,lightgbm,raw,0.7444642857142858,0.44591384504016546,0.13157523265348206,0.06276810389085379,0.423238017788139,0.07095545809715986,2
survival_status,50,50,49,logistic,raw,0.7035714285714285,0.4380790516648927,0.13467886745037996,0.04455177254141515,0.4386384494839084,0.026970583014190197,1
survival_status,50,50,49,rf,raw,0.7678571428571429,0.5499367996129207,0.12623430656934306,0.0645985401459854,0.4104059215232336,1.1235637501813471,0
survival_status,50,50,49,rf_smote,raw,0.7394642857142857,0.37626842439418684,0.13746042173560422,0.08532846715328468,0.43928105148941227,1.1800243752077222,0
survival_status,50,50,49,tabpfn,raw,0.7853571428571429,0.4933579755336122,0.12254334447091973,0.047481550719507416,0.3940492772544412,13.20195099990815,0
survival_status,50,50,49,xgboost,raw,0.7507142857142857,0.4165751405666276,0.13481417823733208,0.07998081088324424,0.45656929062002766,0.08734400011599064,1
survival_status,50,50,50,lightgbm,raw,0.6758928571428572,0.3431270053655291,0.1595566249010909,0.11941505843882484,0.4949958135756134,0.07610383303835988,2
survival_status,50,50,50,logistic,raw,0.62,0.30072443563574414,0.149206504862276,0.058972105575479584,0.4727377143062906,0.027100542094558477,1
survival_status,50,50,50,rf,raw,0.6817857142857143,0.3347996227324798,0.1466298235101229,0.0777806941762389,0.46414183145567595,1.1263547502458096,2
survival_status,50,50,50,rf_smote,raw,0.7367857142857143,0.34757602288908224,0.15616111565745291,0.11591342786072283,0.4846242752901913,1.1990629588253796,2
survival_status,50,50,50,tabpfn,raw,0.7071428571428572,0.37875063219481947,0.136902963372237,0.026719165218137473,0.4346897994359242,80.21559737529606,0
survival_status,50,50,50,xgboost,raw,0.6817857142857143,0.4236522045618629,0.1608532582949958,0.11884421308654068,0.5273441880179568,0.08683237479999661,0
survival_status,50,50,51,lightgbm,raw,0.7532142857142857,0.5302416437965772,0.12453916358231523,0.06959412428606876,0.42188431467860077,0.0779987913556397,0
survival_status,50,50,51,logistic,raw,0.7296428571428571,0.38829525507768914,0.140555309219129,0.07932193271605537,0.44720088757545495,0.026316834148019552,0
survival_status,50,50,51,rf,raw,0.7596428571428571,0.3939024485314846,0.13244114011226005,0.056432741353791185,0.42014041870403446,1.1270138341933489,2
survival_status,50,50,51,rf_smote,raw,0.7578571428571429,0.5516210656758073,0.1244260257372988,0.1202971618950043,0.4129208291831353,1.199623208027333,2
survival_status,50,50,51,tabpfn,raw,0.8139285714285713,0.5785279523354667,0.12683772679983837,0.08197874782511788,0.40858991553432517,13.353047833777964,0
survival_status,50,50,51,xgboost,raw,0.7714285714285715,0.4453230568465884,0.1311995012790894,0.06664274530281333,0.4138074285798114,0.0860402500256896,0
survival_status,Full,537,42,lightgbm,raw,0.7635714285714286,0.4412473175382448,0.13651665983660533,0.08071112768413244,0.44970506674539096,0.44191037537530065,1
survival_status,Full,537,42,lightgbm,calibrated,0.7635714285714286,0.4412473175382448,0.13122541553809774,0.030481713165202592,0.41892768188813867,0.44191037537530065,1
survival_status,Full,537,42,logistic,raw,0.7528571428571429,0.45357690285561897,0.13213081318269537,0.04350377422660499,0.42277559278489224,0.04538937518373132,0
survival_status,Full,537,42,logistic,calibrated,0.7528571428571429,0.45357690285561897,0.1293349079894122,0.055188968690082274,0.41315787369635504,0.04538937518373132,0
survival_status,Full,537,42,rf,raw,0.8285714285714286,0.6133542650256704,0.12057792259504045,0.07064073275465699,0.3911030628370476,2.5598520832136273,1
survival_status,Full,537,42,rf,calibrated,0.8285714285714286,0.6133542650256704,0.11689127603828188,0.06748183982196775,0.38050300118022634,2.5598520832136273,1
survival_status,Full,537,42,rf_smote,raw,0.7751785714285715,0.41902309307581537,0.13588783454987835,0.09574209245742092,0.43368416686274786,3.864824667107314,0
survival_status,Full,537,42,rf_smote,calibrated,0.7751785714285715,0.41902309307581537,0.13052259743308706,0.05216335414175706,0.41407100206334124,3.864824667107314,0
survival_status,Full,537,42,tabpfn,raw,0.835,0.5836422278924029,0.11538475230034348,0.07253041429730663,0.37431783886104536,16.02908125007525,0
survival_status,Full,537,42,tabpfn,calibrated,0.835,0.5836422278924029,0.11697053710208466,0.06645459030977544,0.3793741128095853,16.02908125007525,0
survival_status,Full,537,42,xgboost,raw,0.8096428571428571,0.5084238661984424,0.12164734434791837,0.08899232062653903,0.3903941764716438,0.4161368329077959,0
survival_status,Full,537,42,xgboost,calibrated,0.8096428571428571,0.5084238661984424,0.12323559903111247,0.06971038918915723,0.3978742655655274,0.4161368329077959,0
